"","IdAlert","IdCluster","clusterLabel","event_date","primarySource","axe","secondarySource","AccessRisk","evaluation_status","severity","admin1Label","admin1_Id","admin2Label","admin2_Id","admin3Label","admin4Label","admin_4_Label","admin3_Id","hzLabel","hz_Id","Displaced","Returned","Affected","primarySource_id","descritpion","Alert_detail_id","Crisis_Id","hazard_type"
"46",3835,10,"Multisectoriel","2021-03-09","Autre","NULL","ONG VIJED, FIDEM, Comité humanitaire de base de Ngando","Non","En attente d'évaluation","Selon quelques sources locales : ONG VIJED, FIDEM, les radios locales et le Comité Humanitaire de base de Ngando, suite une grande pluie diluvienne accompagnée de la grêle qui s’est abattue le  09 mars sur les localités de Ngando, Kaboge, et Katundu, groupement de Balobola sept personnes auraient été foudroyées, blessées et puis sauvées de justesse, environ 30 hectares de champs et 39  étangs piscicoles détruits. 746 maisons d’habitations auraient été affectées totalement ou partiellement et auraient perdu leurs toitures, dont 11 églises et 7 écoles primaires ( E.P. Ngandu et E.P. Ndebendebe 1). Environ 1900 élèves n’étudient pas présentement. Une évaluation des besoins multisectoriels approfondie s’avère nécessaire pour mieux cerner les vulnérabilités due à cette catastrophe.","Sud-kivu","CD62","Mwenga","CD6212","Basile","Balobola","Ngando","CD621202020019","Mwenga","CD6212ZS05",0,0,0,1,"Selon quelques sources locales : ONG VIJED, FIDEM, les radios locales et le Comité Humanitaire de base de Ngando, suite une grande pluie diluvienne accompagnée de la grêle qui s’est abattue le  09 mars sur les localités de Ngando, Kaboge, et Katundu, groupement de Balobola sept personnes auraient été foudroyées, blessées et puis sauvées de justesse, environ 30 hectares de champs et 39  étangs piscicoles détruits. 746 maisons d’habitations auraient été affectées totalement ou partiellement et auraient perdu leurs toitures, dont 11 églises et 7 écoles primaires ( E.P. Ngandu et E.P. Ndebendebe 1). Environ 1900 élèves n’étudient pas présentement. Une évaluation des besoins multisectoriels approfondie s’avère nécessaire pour mieux cerner les vulnérabilités due à cette catastrophe.",4117,"NULL",NA
"47",3822,10,"Multisectoriel","2020-10-01","CARITAS","ZS NUNDU","Autorités locales","OUI","Alerte humanitaire clôturée","La mission inter organisations d'évaluation de la situation humanitaire dans la ZS de Nundu confirme la présence de 40700 déplacés dans 21 aires de santé de la ZS. Ces déplacés proviennent des groupements affectés par les violences armées tels que Bijombo (HP d'Uvira), Balala Nord (Fizi), Basimukindja (Mwenga). C'est depuis le 1er octobre 2020 qu'ils ont commencé à arriver dans la ZS de Nundu. Ils sont accueillis dans plusieurs villages dont Katoki, Rutabura, Kabembwe, Nyagisozi, Nakiele, Nundu, Abala, Tubuki, Bilindi, Kanguli....","Sud-kivu","CD62","Fizi","CD6210","Tanganyika","Basilotsha","Abala","CD621004030009","Nundu","CD6210ZS04",40700,0,207268,212,"La mission inter organisations d'évaluation de la situation humanitaire dans la ZS de Nundu confirme la présence de 40700 déplacés dans 21 aires de santé de la ZS. Ces déplacés proviennent des groupements affectés par les violences armées tels que Bijombo (HP d'Uvira), Balala Nord (Fizi), Basimukindja (Mwenga). C'est depuis le 1er octobre 2020 qu'ils ont commencé à arriver dans la ZS de Nundu. Ils sont accueillis dans plusieurs villages dont Katoki, Rutabura, Kabembwe, Nyagisozi, Nakiele, Nundu, Abala, Tubuki, Bilindi, Kanguli....",4101,"NULL",NA
"48",3822,10,"Multisectoriel","2020-10-01","CARITAS","ZS NUNDU","Autorités locales","OUI","Alerte humanitaire clôturée","La mission inter organisations d'évaluation de la situation humanitaire dans la ZS de Nundu confirme la présence de 40700 déplacés dans 21 aires de santé de la ZS. Ces déplacés proviennent des groupements affectés par les violences armées tels que Bijombo (HP d'Uvira), Balala Nord (Fizi), Basimukindja (Mwenga). C'est depuis le 1er octobre 2020 qu'ils ont commencé à arriver dans la ZS de Nundu. Ils sont accueillis dans plusieurs villages dont Katoki, Rutabura, Kabembwe, Nyagisozi, Nakiele, Nundu, Abala, Tubuki, Bilindi, Kanguli....","Sud-kivu","CD62","Fizi","CD6210","Tanganyika","Basilotsha","Abala","CD621004030009","Nundu","CD6210ZS04",40700,0,0,212,"La mission inter organisations d'évaluation de la situation humanitaire dans la ZS de Nundu confirme la présence de 40700 déplacés dans 21 aires de santé de la ZS. Ces déplacés proviennent des groupements affectés par les violences armées tels que Bijombo (HP d'Uvira), Balala Nord (Fizi), Basimukindja (Mwenga). C'est depuis le 1er octobre 2020 qu'ils ont commencé à arriver dans la ZS de Nundu. Ils sont accueillis dans plusieurs villages dont Katoki, Rutabura, Kabembwe, Nyagisozi, Nakiele, Nundu, Abala, Tubuki, Bilindi, Kanguli....",4102,"NULL",NA
"49",3756,3,"Articles Ménagers Essentiels-Abris","2021-01-10","Caritas Développement","Nyawera-Irambo","Protection civile Sud-Kivu","Non","En attente d'évaluation","Le dimanche 10 janvier2021, aux environs de 10h du matin, un incendie des maisons s’est produit dans le quartier Nyalukemba, commune d’Ibanda. L’origine du feu serait des mauvaises connexions des câbles électriques.","Sud-kivu","CD62","Bukavu","CD6201","Ibanda","Nyalukemba","NULL","NULL","Ibanda","CD6201ZS02",0,0,0,214,"Le dimanche 10 janvier2021, aux environs de 10h du matin, un incendie des maisons s’est produit dans le quartier Nyalukemba, commune d’Ibanda. L’origine du feu serait des mauvaises connexions des câbles électriques.",4026,"NULL",NA
"50",3733,10,"Multisectoriel","2020-12-20","Centre de Développement Intégral de l'Enfant Rural","Ville d'Uvira et environs","Autorités urbaines d'Uvira, SOCIV Uvira","Non","Evaluation terminée","Quelques 15 150 personnes (soit 3 030 ménages) nouvellement touchées par des pluies qui se sont abattues dans la ville d’Uvira et environs entre les 11 et 19 Décembre 2020. Sources : CEDIER, OCHA, autorités urbaines, organisations de la société civile locale, .","Sud-kivu","CD62","Uvira","CD6208","A.c. d'uvira","NULL","NULL","NULL","Uvira","CD6208ZS04",15150,0,0,227,"Quelques 15 150 personnes (soit 3 030 ménages) nouvellement touchées par des pluies qui se sont abattues dans la ville d’Uvira et environs entre les 11 et 19 Décembre 2020. Sources : CEDIER, OCHA, autorités urbaines, organisations de la société civile locale, .",4005,"NULL",NA
"51",3694,10,"Multisectoriel","2020-11-18","Caritas Développement","NULL","Société civile, Autorités locales, CLOC Kalehe","Non","En attente d'évaluation","Une forte pluie a causé le débordement des rivières dans 4 sous villages de la localité de Bushushu (Rambira, Kabushungu, Kanyunyi, Nyamukubi). Les cours d’eau ont gonflé et emporté des mottes de terre, sable, pierres et tronc d’arbres qu’ils trouvaient sur la rive soit environ 5 m de part et d’autre, détruisant les cultures.","Sud-kivu","CD62","Kalehe","CD6205","Buhavu","Mbinga-sud","Bushushu","CD620501050006","Kalehe","CD6205ZS02",0,0,1425,214,"Une forte pluie a causé le débordement des rivières dans 4 sous villages de la localité de Bushushu (Rambira, Kabushungu, Kanyunyi, Nyamukubi). Les cours d’eau ont gonflé et emporté des mottes de terre, sable, pierres et tronc d’arbres qu’ils trouvaient sur la rive soit environ 5 m de part et d’autre, détruisant les cultures.",3966,"NULL",NA
"52",3689,3,"Articles Ménagers Essentiels-Abris","2020-11-24","Bureau de Coordination des Affaires Humanitaires","Katogota-Luvungi","Société civile de Katogota, CPEA Kamanyola, Chef de cité Sange","OUI","Evaluation terminée","D'importants dégâts matériels ont été enregistrés après une pluie torrentielle accompagnée des vents violents dans plusieurs villages de la Plaine de la Ruzizi. Environ une cinquantaine de maisons a perdu la toiture, des murs écroulés, y compris les bâtiments d’un établissement scolaire.","Sud-kivu","CD62","Uvira","CD6208","Bafulero","Luvungi (itara-luvungi)","Katogota","CD620802030031","Ruzizi","CD6208ZS03",0,0,250,543,"D'importants dégâts matériels ont été enregistrés après une pluie torrentielle accompagnée des vents violents dans plusieurs villages de la Plaine de la Ruzizi. Environ une cinquantaine de maisons a perdu la toiture, des murs écroulés, y compris les bâtiments d’un établissement scolaire.",3961,"NULL",NA
"53",3652,10,"Multisectoriel","2020-10-14","Action pour la Protection et les Droits des Enfants","Nzovu","Société civile de Nzovu","OUI","En attente d'évaluation","Les villages de Nzovu et environs ont connu des inondations causées par le débordement de la rivière Nzovu, à la suite d’abondantes pluies. Elles auraient noyé une femme adulte et causé la destruction d’une centaine de champ de manioc, paddy, banane etc. Ces inondations auraient également emporté plusieurs bétails et volailles de la population. Les sinistrés vivent dans des conditions humanitaires précaires, sans assistance","Sud-kivu","CD62","Shabunda","CD6203","Bakisi","Bamuguba-sud","Nzovu","CD620302050273","Mulungu","CD6203ZS03",1250,0,0,100348,"Les villages de Nzovu et environs ont connu des inondations causées par le débordement de la rivière Nzovu, à la suite d’abondantes pluies. Elles auraient noyé une femme adulte et causé la destruction d’une centaine de champ de manioc, paddy, banane etc. Ces inondations auraient également emporté plusieurs bétails et volailles de la population. Les sinistrés vivent dans des conditions humanitaires précaires, sans assistance",3924,"NULL",NA
"54",3609,10,"Multisectoriel","2020-08-24","Action pour la Protection et les Droits des Enfants","Penekusu","Caritas Kasongo","OUI","En attente d'évaluation","Une pluie diluvienne suivie de vents violents s’est abattue dans la nuit du 23 au 24 aout à Penekusu, Kiloza, Mwamba, Nyalugungu, Nsamba, Wasezya, Ndenge et Kalole. 1215 ménages auraient perdu leurs maisons et vivent en familles d’accueil, dans les lieux publics et d’autres seraient sans abris. Aussi 14 écoles, 10 églises, 3 centres de santé et 1 bureau administratif seraient aussi emportés. 27 personnes dont 20 enfants seraient aussi blessés","Sud-kivu","CD62","Shabunda","CD6203","Wakabango","Nkulu","Penekusu i","CD620301040002","Kalole","CD6203ZS01",7291,1,1,100348,"Une pluie diluvienne suivie de vents violents s’est abattue dans la nuit du 23 au 24 aout à Penekusu, Kiloza, Mwamba, Nyalugungu, Nsamba, Wasezya, Ndenge et Kalole. 1215 ménages auraient perdu leurs maisons et vivent en familles d’accueil, dans les lieux publics et d’autres seraient sans abris. Aussi 14 écoles, 10 églises, 3 centres de santé et 1 bureau administratif seraient aussi emportés. 27 personnes dont 20 enfants seraient aussi blessés",3881,"NULL",NA
"55",3409,10,"Multisectoriel","2020-05-01","Bureau de Coordination des Affaires Humanitaires","NULL","Autorités locales et  l’Association Villageoise de Hombo (AVDK)","Je ne sais pas","En attente d'évaluation","Environ 1 000 personnes sont abris après des fortes pluies dans le Groupement de Kalima: ce bilan est consécutif aux pluies accompagnées de vents violents qui se sont abattues le  1er Mai 2020. Environ 200 maisons auraient été partiellement ou totalement touchées par les vents. On dénombre également quatre écoles primaires, deux écoles secondaires, un centre hospitalier et trois églises touchés par les vents. Les personnes sinistrées, actuellement hébergées dans les familles d’accueil.","Sud-kivu","CD62","Kalehe","CD6205","Buhavu","Kalima","NULL","NULL","Bunyakiri","CD6205ZS01",0,0,1000,543,"Environ 1 000 personnes sont abris après des fortes pluies dans le Groupement de Kalima: ce bilan est consécutif aux pluies accompagnées de vents violents qui se sont abattues le  1er Mai 2020. Environ 200 maisons auraient été partiellement ou totalement touchées par les vents. On dénombre également quatre écoles primaires, deux écoles secondaires, un centre hospitalier et trois églises touchés par les vents. Les personnes sinistrées, actuellement hébergées dans les familles d’accueil.",3599,"NULL",NA
"56",3371,10,"Multisectoriel","2020-04-17","Centre de Développement Intégral de l'Enfant Rural","Ville d'Uvira et Uvira - Sange sur la RN5","Autorités locales, médias sociaux","Non","Evaluation terminée","Le 17 avril 2020, de minuit à 11 heures, des pluies torrentielles se sont abattues sur la Ville d’Uvira et sur la Plaine de la Ruzizi causant d’énormes dégats humains et matériels. Selon un bilan provisoire des acteurs humanitaires et des autorités locales, on dénombre 24 morts, au moins 40 blessés et plusieurs personnes portées disparues à la suite de la crue des rivières Mulongwe et Kala à Uvira. Les autorités estiment qu’environ 78 000 personnes sont directement affectées dans 10 AS.","Sud-kivu","CD62","Uvira","CD6208","A.c. d'uvira","Kakombe","NULL","NULL","Uvira","CD6208ZS04",0,0,70000,227,"Le 17 avril 2020, de minuit à 11 heures, des pluies torrentielles se sont abattues sur la Ville d’Uvira et sur la Plaine de la Ruzizi causant d’énormes dégats humains et matériels. Selon un bilan provisoire des acteurs humanitaires et des autorités locales, on dénombre 24 morts, au moins 40 blessés et plusieurs personnes portées disparues à la suite de la crue des rivières Mulongwe et Kala à Uvira. Les autorités estiment qu’environ 78 000 personnes sont directement affectées dans 10 AS.",3553,"NULL",NA
"57",3344,10,"Multisectoriel","2020-03-04","Solidarité pour le developpement de Kaniola","NULL","UNICEF, Cluster WASH, AMEKI RDC","Non","En attente d'évaluation","Le mercredi 4 mars 2020 plus de 960 ménages de Kaniola n'ont plus accès ni à l'eau potable, ni à la nourriture et ni à l’abri à la suite d'une pluie diluvienne, grêlée et un vent violent qui ont tout détruit sur leur passage. Le groupement de kaniola souffre déjà de la malnutrition sévère, ce malheur qui s'ajoute ne fait qu'aggraver la situation.","Sud-kivu","CD62","Walungu","CD6207","Ngweshe","Kaniola","NULL","NULL","Walungu","CD6207ZS04",0,0,4800,100274,"Le mercredi 4 mars 2020 plus de 960 ménages de Kaniola n'ont plus accès ni à l'eau potable, ni à la nourriture et ni à l’abri à la suite d'une pluie diluvienne, grêlée et un vent violent qui ont tout détruit sur leur passage. Le groupement de kaniola souffre déjà de la malnutrition sévère, ce malheur qui s'ajoute ne fait qu'aggraver la situation.",3523,"NULL",NA
"58",3336,10,"Multisectoriel","2019-11-23","Action pour la Protection de l'enfant","Kamulila-Kamuvare","Autorité coutumière et OCHA","OUI","Evaluation terminée","636 familles ont été poussées au déplacement vers les villages de Kibombo, Musingi, Misone et Kolula suite à la destruction de leurs maisons en début du mois de février. Cinq écoles primaires auraient complètement été emportées par les eaux de pluies abattues dans ce groupement, poussant ainsi quelques 2 013 élèves à une déperdition scolaire","Sud-kivu","CD62","Shabunda","CD6203","Bakisi","Baliga","NULL","NULL","Mulungu","CD6203ZS03",3000,1,1,1077,"636 familles ont été poussées au déplacement vers les villages de Kibombo, Musingi, Misone et Kolula suite à la destruction de leurs maisons en début du mois de février. Cinq écoles primaires auraient complètement été emportées par les eaux de pluies abattues dans ce groupement, poussant ainsi quelques 2 013 élèves à une déperdition scolaire",3515,"NULL",NA
"59",3220,10,"Multisectoriel","2019-12-26","COUD","Katanga-Malinde","Chef de villages","Non","En attente d'évaluation","Plus de 4000 personnes déplacées et 3500 hectares de cultures détruites par les pluies diluviennes en territoire de Fizi :  Selon le rapport d’évaluation multisectorielle réalisé du 23 au 24 décembre par les acteurs de sécurité alimentaire dans les aires de santé Malinde et Katanga en Territoire de Fizi, les pluies diluviennes qui se sont abattues dans la zone en novembre dernier ont causé des dégâts énormes qui aggravent la situation humanitaire. Environ 3500 hectares cultures ont été inondées","Sud-kivu","CD62","Fizi","CD6210","Ngandja","Basikasilu","NULL","NULL","Fizi","CD6210ZS01",3998,0,800,890,"Plus de 4000 personnes déplacées et 3500 hectares de cultures détruites par les pluies diluviennes en territoire de Fizi :  Selon le rapport d’évaluation multisectorielle réalisé du 23 au 24 décembre par les acteurs de sécurité alimentaire dans les aires de santé Malinde et Katanga en Territoire de Fizi, les pluies diluviennes qui se sont abattues dans la zone en novembre dernier ont causé des dégâts énormes qui aggravent la situation humanitaire. Environ 3500 hectares cultures ont été inondées",3382,"NULL",NA
"60",3213,3,"Articles Ménagers Essentiels-Abris","2020-01-07","Groupe MILIMA","Uvira - Kiliba","Mission go and see","Non","En attente d'évaluation","Plus de 600 personnes sont affectées par les catastrophes naturelles en Territoire d’Uvira : Rapport des ONG Groupe Milima, AHADI et FAPROS du 04 janvier 2020, les crues des rivières Kiliba et Ruzizi provoqués par les pluies diluviennes qui se sont abattues en décembre 2019 dans la zone de Kiliba ONDS Plaine de la Ruzizi en Territoire d’Uvira avaient causé des dégâts énormes dans la zone. Environ136 ménages soit 680 personnes sont actuellement sans abris sont logées dans deux écoles de la place.","Sud-kivu","CD62","Uvira","CD6208","Bafulero","Runingu","NULL","NULL","Uvira","CD6208ZS04",136,0,136,100269,"Plus de 600 personnes sont affectées par les catastrophes naturelles en Territoire d’Uvira : Rapport des ONG Groupe Milima, AHADI et FAPROS du 04 janvier 2020, les crues des rivières Kiliba et Ruzizi provoqués par les pluies diluviennes qui se sont abattues en décembre 2019 dans la zone de Kiliba ONDS Plaine de la Ruzizi en Territoire d’Uvira avaient causé des dégâts énormes dans la zone. Environ136 ménages soit 680 personnes sont actuellement sans abris sont logées dans deux écoles de la place.",3375,"NULL",NA
